id,PitNextLap
511910,0.007686327
511911,0.0017237942
511912,0.9848717
511913,0.007891749
511914,0.07950929
511915,0.30646506
511916,0.73937833
511917,0.04576841
511918,0.970193
511919,0.061488785
511920,0.024106406
511921,0.038284093
511922,0.0097214915
511923,0.9350033
511924,0.026330348
511925,0.82013965
511926,0.1673054
511927,0.0038007789
511928,0.02264501
511929,0.0022060932
511930,0.1769992
511931,0.0031211239
511932,0.0013810272
511933,0.022884523
511934,0.015361158
511935,0.1051472
511936,0.0028695357
511937,0.004391521
511938,0.09844419
511939,0.6151423
511940,0.002521513
511941,0.060341377
511942,0.95887107
511943,0.077263825
511944,0.3971156
511945,0.6239684
511946,0.65300804
511947,0.12130068
511948,0.34283733
511949,0.9111686
511950,0.006727573
511951,0.0084396
511952,0.021240035
511953,0.082410485
511954,0.27155563
511955,0.9089449
511956,0.0024157774
511957,0.14712296
511958,0.98675936
511959,0.25602603
511960,0.034725465
511961,0.6851925
511962,0.003788973
511963,0.6170968
511964,0.005496148
511965,0.0021622612
511966,0.051585045
511967,0.007250209
511968,0.0017127172
511969,0.003502137
511970,0.9127303
511971,0.021061955
511972,0.00547326
511973,0.15359442
511974,0.0023201827
511975,0.0044709514
511976,0.0025591466
511977,0.7558863
511978,0.01913381
511979,0.93611753
511980,0.0025034396
511981,0.028774692
511982,0.034742188
511983,0.18710439
511984,0.20821886
511985,0.051799756
511986,0.92199504
511987,0.14151952
511988,0.28503162
511989,0.44460183
511990,0.15701203
511991,0.0069085998
511992,0.05379627
511993,0.00080707745
511994,0.00076799025
511995,0.0103899855
511996,0.6547931
511997,0.005692904
511998,0.015277613
511999,0.9753562
512000,0.0122176185
512001,0.5267167
512002,0.93574774
512003,0.011810043
512004,0.13009423
512005,0.020280156
512006,0.041435156
512007,0.922964
512008,0.9269349
512009,0.7455848
512010,0.9926771
512011,0.6782638
512012,0.0033982932
512013,0.49130663
512014,0.01975094
512015,0.0052084588
512016,0.5837293
512017,0.047175925
512018,0.5018161
512019,0.7267809
512020,0.12498498
512021,0.0016242826
512022,0.06634144
512023,0.04492251
512024,0.011153045
512025,0.9390102
512026,0.9847466
512027,0.10822508
512028,0.005246571
512029,0.13668135
512030,0.012014547
512031,0.931264
512032,0.46032503
512033,0.65126735
512034,0.045168556
512035,0.16111392
512036,0.13395587
512037,0.019343223
512038,0.0007642727
512039,0.34645498
512040,0.09081581
512041,0.9469861
512042,0.6372264
512043,0.044016212
512044,0.059256405
512045,0.013315709
512046,0.8737263
512047,0.33323127
512048,0.039294135
512049,0.038998142
512050,0.03705007
512051,0.0036850087
512052,0.15340638
512053,0.9711929
512054,0.0048815124
512055,0.8996754
512056,0.9463917
512057,0.16440639
512058,0.0049737645
512059,0.9694876
512060,0.0027356318
512061,0.4752132
512062,0.007652353
512063,0.0026669316
512064,0.4429127
512065,0.9212209
512066,0.26826367
512067,0.07981312
512068,0.5065144
512069,0.003948176
512070,0.0041902745
512071,0.7949943
512072,0.28515163
512073,0.0127370795
512074,0.011393219
512075,0.0031002231
512076,0.67280746
512077,0.75983
512078,0.002382653
512079,0.043795407
512080,0.0027301724
512081,0.9073407
512082,0.0112958085
512083,0.06700696
512084,0.11772874
512085,0.95025104
512086,0.089001104
512087,0.0462843
512088,0.76668173
512089,0.00074597925
512090,0.034647185
512091,0.8129665
512092,0.7197451
512093,0.9572051
512094,0.75165266
512095,0.0040482082
512096,0.008211499
512097,0.50627846
512098,0.0014660242
512099,0.17764813
512100,0.98667604
512101,0.06560553
512102,0.0019615812
512103,0.022063581
512104,0.5903282
512105,0.0013439826
512106,0.89153576
512107,0.9858996
512108,0.62300175
512109,0.7318576
512110,0.11347587
512111,0.91003263
512112,0.08224312
512113,0.024467582
512114,0.60730827
512115,0.6256067
512116,0.07549039
512117,0.09751232
512118,0.020278526
512119,0.11503783
512120,0.10120264
512121,0.009281267
512122,0.15366112
512123,0.8953733
512124,0.22704092
512125,0.975662
512126,0.0084031625
512127,0.0019891586
512128,0.59304446
512129,0.87785184
512130,0.02476492
512131,0.0415747
512132,0.31468034
512133,0.0068221
512134,0.31800336
512135,0.03257019
512136,0.0072296313
512137,0.8951302
512138,0.40408516
512139,0.0019927665
512140,0.29766116
512141,0.55599785
512142,0.12670119
512143,0.53789115
512144,0.8150068
512145,0.0019568158
512146,0.9256103
512147,0.0093653
512148,0.029076934
512149,0.72862923
512150,0.9337512
512151,0.006471892
512152,0.9381507
512153,0.9597573
512154,0.07924546
512155,0.89861107
512156,0.58916235
512157,0.0026715435
512158,0.97968596
512159,0.6645938
512160,0.98224026
512161,0.0013086979
512162,0.0024097462
512163,0.17183892
512164,0.0102363
512165,0.007427529
512166,0.96920514
512167,0.61818206
512168,0.07364712
512169,0.8533115
512170,0.019954944
512171,0.31504261
512172,0.0051610284
512173,0.97000444
512174,0.92260146
512175,0.04898063
512176,0.010976522
512177,0.004869291
512178,0.0023421962
512179,0.0020564124
512180,0.8470259
512181,0.014658585
512182,0.09454722
512183,0.67123556
512184,0.0716643
512185,0.011038472
512186,0.0032052197
512187,0.76764697
512188,0.6550823
512189,0.002263034
512190,0.003011371
512191,0.07544747
512192,0.8764147
512193,0.0051537184
512194,0.073327534
512195,0.9208986
512196,0.0041440786
512197,0.93381286
512198,0.04921167
512199,0.5191009
512200,0.0010912805
512201,0.010864199
512202,0.08235965
512203,0.8325425
512204,0.6085442
512205,0.5435707
512206,0.002238955
512207,0.077479035
512208,0.037138525
512209,0.88798475
512210,0.0038305873
512211,0.028041374
512212,0.35205403
512213,0.05147968
512214,0.009617769
512215,0.018382024
512216,0.9657295
512217,0.9078025
512218,0.11221961
512219,0.18547271
512220,0.6913809
512221,0.08277627
512222,0.13537228
512223,0.037373506
512224,0.15322794
512225,0.008114406
512226,0.1986651
512227,0.016102126
512228,0.0034981286
512229,0.9389378
512230,0.67403424
512231,0.0039309054
512232,0.010558885
512233,0.84764785
512234,0.04492514
512235,0.6859419
512236,0.010356978
512237,0.0021825545
512238,0.17495856
512239,0.0125168
512240,0.9264966
512241,0.12316508
512242,0.069938384
512243,0.0012071173
512244,0.53477067
512245,0.011952929
512246,0.45970035
512247,0.009665514
512248,0.06061472
512249,0.12234304
512250,0.0030940366
512251,0.7570585
512252,0.08157015
512253,0.912794
512254,0.96633387
512255,0.94450253
512256,0.032764316
512257,0.0025806625
512258,0.83878154
512259,0.008144738
512260,0.0022704827
512261,0.90803313
512262,0.019061252
512263,0.0055576437
512264,0.15460524
512265,0.078129135
512266,0.0064663966
512267,0.010178397
512268,0.41788906
512269,0.6136691
512270,0.0020266213
512271,0.0054254844
512272,0.5788042
512273,0.030910801
512274,0.54388547
512275,0.9152356
512276,0.072251074
512277,0.014742785
512278,0.07910833
512279,0.921088
512280,0.06968582
512281,0.094492435
512282,0.27690506
512283,0.98468024
512284,0.97637886
512285,0.10736735
512286,0.039412003
512287,0.7783339
512288,0.9922367
512289,0.0547761
512290,0.00555172
512291,0.0010313926
512292,0.9128449
512293,0.04558309
512294,0.07145548
512295,0.85706496
512296,0.017228102
512297,0.48583123
512298,0.034122452
512299,0.09156572
512300,0.008123729
512301,0.0047293007
512302,0.9569388
512303,0.76095885
512304,0.039743852
512305,0.011936862
512306,0.27033716
512307,0.004503174
512308,0.8047809
512309,0.9137657
512310,0.025375428
512311,0.019621633
512312,0.88343716
512313,0.002449375
512314,0.102217026
512315,0.0027086355
512316,0.14254624
512317,0.9589228
512318,0.006466917
512319,0.76956445
512320,0.10309354
512321,0.8548372
512322,0.52343506
512323,0.0114336675
512324,0.42924923
512325,0.028266627
512326,0.024107207
512327,0.0026470392
512328,0.9271985
512329,0.9944501
512330,0.07457205
512331,0.16934504
512332,0.012673306
512333,0.0051930347
512334,0.24736576
512335,0.004015626
512336,0.14370245
512337,0.3403153
512338,0.0035353282
512339,0.051764823
512340,0.7005997
512341,0.029407822
512342,0.001434277
512343,0.02667584
512344,0.002067367
512345,0.0016391051
512346,0.011096601
512347,0.69305366
512348,0.7775483
512349,0.006039144
512350,0.08554077
512351,0.89732474
512352,0.031623222
512353,0.88302743
512354,0.98322403
512355,0.0076476615
512356,0.9837573
512357,0.0038472028
512358,0.002198074
512359,0.9580134
512360,0.9927891
512361,0.044932306
512362,0.0008652247
512363,0.029378308
512364,0.015513528
512365,0.05429895
512366,0.0027158132
512367,0.0022591958
512368,0.001021078
512369,0.070254356
512370,0.048048362
512371,0.65191025
512372,0.002572507
512373,0.0048880884
512374,0.04897158
512375,0.33555776
512376,0.9794128
512377,0.83859617
512378,0.042706855
512379,0.050448935
512380,0.8462699
512381,0.038265146
512382,0.82426256
512383,0.029034305
512384,0.13360028
512385,0.9742421
512386,0.15309599
512387,0.009940435
512388,0.0033341772
512389,0.9431535
512390,0.07778587
512391,0.03685516
512392,0.046172682
512393,0.91158605
512394,0.0025744447
512395,0.5018832
512396,0.0023650122
512397,0.72841877
512398,0.0033297862
512399,0.45313033
512400,0.71165514
512401,0.0052654934
512402,0.26514688
512403,0.004369353
512404,0.006347815
512405,0.020615371
512406,0.65245026
512407,0.65555394
512408,0.019033927
512409,0.9618544
512410,0.81090546
512411,0.013544351
512412,0.035871066
512413,0.0034342094
512414,0.8399168
512415,0.95700717
512416,0.029775182
512417,0.89612067
512418,0.0027800591
512419,0.66552645
512420,0.012508693
512421,0.58962876
512422,0.8641641
512423,0.058884807
512424,0.97458106
512425,0.08917551
512426,0.28090116
512427,0.0033766122
512428,0.0012678329
512429,0.15866874
512430,0.027548034
512431,0.0019245645
512432,0.9115042
512433,0.0030858947
512434,0.013316719
512435,0.77605414
512436,0.0018562035
512437,0.113688394
512438,0.004476849
512439,0.051859733
512440,0.19010298
512441,0.005590601
512442,0.0016184527
512443,0.002579764
512444,0.9560345
512445,0.96968037
512446,0.011223247
512447,0.111916915
512448,0.001746752
512449,0.0064511364
512450,0.030357473
512451,0.2983468
512452,0.0018779106
512453,0.003527484
512454,0.053974677
512455,0.015908265
512456,0.038604036
512457,0.061746478
512458,0.7855932
512459,0.0013030457
512460,0.31956965
512461,0.07145556
512462,0.015099083
512463,0.0017059352
512464,0.0032445493
512465,0.023890182
512466,0.34698853
512467,0.0018818715
512468,0.88379693
512469,0.8472919
512470,0.001391664
512471,0.006300539
512472,0.07591193
512473,0.0034079251
512474,0.8331915
512475,0.45942223
512476,0.8476747
512477,0.03998915
512478,0.6066332
512479,0.14394425
512480,0.08871995
512481,0.022440175
512482,0.017905988
512483,0.0037004962
512484,0.80708754
512485,0.08992755
512486,0.0058133444
512487,0.14541641
512488,0.35543823
512489,0.011216524
512490,0.0046361433
512491,0.011674548
512492,0.012250394
512493,0.05167136
512494,0.1394242
512495,0.12453274
512496,0.008875943
512497,0.7743983
512498,0.053951666
512499,0.0074256556
512500,0.92921335
512501,0.81634384
512502,0.91344845
512503,0.07553411
512504,0.599645
512505,0.00396441
512506,0.12234184
512507,0.006080611
512508,0.018398711
512509,0.0750325
512510,0.0076663466
512511,0.030622661
512512,0.0023123028
512513,0.0039709685
512514,0.0015773734
512515,0.46562248
512516,0.020822765
512517,0.005976221
512518,0.004017547
512519,0.008543131
512520,0.043737765
512521,0.0019038055
512522,0.53973025
512523,0.06492185
512524,0.23487243
512525,0.49631518
512526,0.9846673
512527,0.075196296
512528,0.004275875
512529,0.8716273
512530,0.0023865213
512531,0.061671335
512532,0.033262953
512533,0.01673884
512534,0.045998715
512535,0.5283562
512536,0.0058807316
512537,0.63008595
512538,0.2403828
512539,0.04302815
512540,0.8937876
512541,0.90781677
512542,0.027787229
512543,0.9793633
512544,0.0069614514
512545,0.9733175
512546,0.0036246204
512547,0.70923096
512548,0.9471596
512549,0.027405968
512550,0.714027
512551,0.011155106
512552,0.7493962
512553,0.034770776
512554,0.8922779
512555,0.038050946
512556,0.0017420024
512557,0.5000643
512558,0.04315245
512559,0.5645997
512560,0.004495511
512561,0.0022201175
512562,0.0670841
512563,0.013872889
512564,0.024071341
512565,0.9512357
512566,0.0055252756
512567,0.0011281762
512568,0.67333657
512569,0.07129797
512570,0.5804503
512571,0.5716818
512572,0.0019474484
512573,0.27469522
512574,0.96429926
512575,0.75035185
512576,0.05004419
512577,0.03571206
512578,0.9519906
512579,0.21257642
512580,0.003517236
512581,0.54023933
512582,0.6447984
512583,0.010410185
512584,0.10918636
512585,0.48387736
512586,0.027383357
512587,0.020660471
512588,0.5735704
512589,0.0019478274
512590,0.15775949
512591,0.03759829
512592,0.0027690623
512593,0.91691643
512594,0.55390245
512595,0.9507496
512596,0.49341583
512597,0.94648004
512598,0.082381114
512599,0.011602813
512600,0.04062593
512601,0.06892384
512602,0.04753248
512603,0.012298464
512604,0.041963637
512605,0.8293635
512606,0.5900463
512607,0.06394883
512608,0.00073394313
512609,0.4251614
512610,0.021000674
512611,0.029894555
512612,0.0014179818
512613,0.00933665
512614,0.007965751
512615,0.6688838
512616,0.0944412
512617,0.002587684
512618,0.004076018
512619,0.0029333783
512620,0.007632185
512621,0.9391177
512622,0.0046021375
512623,0.9101837
512624,0.018717494
512625,0.2771237
512626,0.07119005
512627,0.24767964
512628,0.0020817441
512629,0.059119582
512630,0.7474659
512631,0.8997856
512632,0.0024618802
512633,0.06274197
512634,0.90288687
512635,0.009956296
512636,0.0032367292
512637,0.013184389
512638,0.0011895009
512639,0.9360656
512640,0.15281683
512641,0.9426711
512642,0.09208613
512643,0.7958186
512644,0.8010022
512645,0.42137158
512646,0.0013114255
512647,0.46954298
512648,0.034740135
512649,0.8625333
512650,0.019568117
512651,0.0011854938
512652,0.7577099
512653,0.48607644
512654,0.041568786
512655,0.001019498
512656,0.08078957
512657,0.043978587
512658,0.040113542
512659,0.5705142
512660,0.8248043
512661,0.9227068
512662,0.7839582
512663,0.0027894592
512664,0.824451
512665,0.6598427
512666,0.0023110327
512667,0.14274532
512668,0.038678214
512669,0.024399867
512670,0.13643993
512671,0.008744016
512672,0.024816552
512673,0.005713013
512674,0.9333329
512675,0.92629683
512676,0.6743613
512677,0.012308645
512678,0.0006309379
512679,0.042717293
512680,0.0072630043
512681,0.8387334
512682,0.7793633
512683,0.6553325
512684,0.4106723
512685,0.15726084
512686,0.77514917
512687,0.0034517518
512688,0.97708875
512689,0.50528336
512690,0.0036052025
512691,0.5545229
512692,0.012481826
512693,0.98540986
512694,0.0013791983
512695,0.47691625
512696,0.9788751
512697,0.008148418
512698,0.026963755
512699,0.7883812
512700,0.01228431
512701,0.52712464
512702,0.15746494
512703,0.8438679
512704,0.09799183
512705,0.37619564
512706,0.6461009
512707,0.004533611
512708,0.13853657
512709,0.012081163
512710,0.006528728
512711,0.048550457
512712,0.97336257
512713,0.7641886
512714,0.75394046
512715,0.7599937
512716,0.14414185
512717,0.0010637697
512718,0.01082169
512719,0.5498213
512720,0.21843702
512721,0.82975525
512722,0.013258089
512723,0.0012506829
512724,0.471016
512725,0.45806837
512726,0.005480452
512727,0.006715803
512728,0.64413947
512729,0.033909604
512730,0.06301397
512731,0.16580807
512732,0.06704106
512733,0.08447813
512734,0.018359449
512735,0.3149871
512736,0.062444735
512737,0.39480498
512738,0.007966418
512739,0.38820806
512740,0.4548734
512741,0.7087983
512742,0.96115476
512743,0.65416473
512744,0.004747707
512745,0.015586216
512746,0.07590895
512747,0.39369163
512748,0.0034650909
512749,0.55694956
512750,0.0060039004
512751,0.27850848
512752,0.9107355
512753,0.020837918
512754,0.03455478
512755,0.019402454
512756,0.0085445605
512757,0.083285786
512758,0.04449471
512759,0.009179345
512760,0.016988002
512761,0.21100242
512762,0.94197714
512763,0.024935268
512764,0.00058398023
512765,0.00256621
512766,0.0026788954
512767,0.6256883
512768,0.67013264
512769,0.58789384
512770,0.1223573
512771,0.6630429
512772,0.9585334
512773,0.22074245
512774,0.9783593
512775,0.038774557
512776,0.0008156932
512777,0.7862176
512778,0.028781828
512779,0.79058534
512780,0.13633583
512781,0.768024
512782,0.000761356
512783,0.8541881
512784,0.5329761
512785,0.110857986
512786,0.96772367
512787,0.0019844992
512788,0.7628914
512789,0.5314978
512790,0.035732426
512791,0.02160508
512792,0.77010065
512793,0.7240638
512794,0.022791833
512795,0.0034580196
512796,0.9930998
512797,0.0072129527
512798,0.008654068
512799,0.005738182
512800,0.09853474
512801,0.62147635
512802,0.012347597
512803,0.7960389
512804,0.05180463
512805,0.06580254
512806,0.12517264
512807,0.01027215
512808,0.0013207518
512809,0.9442264
512810,0.8529469
512811,0.0048806486
512812,0.009257677
512813,0.019315401
512814,0.20882781
512815,0.0077048466
512816,0.034411237
512817,0.014712133
512818,0.17652936
512819,0.56226313
512820,0.009912013
512821,0.005187082
512822,0.00095978845
512823,0.78049654
512824,0.019725747
512825,0.012121762
512826,0.0019578275
512827,0.038953405
512828,0.8622197
512829,0.9603665
512830,0.12947273
512831,0.0049281125
512832,0.0029540337
512833,0.037963495
512834,0.0029615022
512835,0.005862325
512836,0.019417519
512837,0.18473276
512838,0.008960623
512839,0.07107986
512840,0.014055689
512841,0.98061293
512842,0.53692496
512843,0.0015496329
512844,0.063523114
512845,0.0012301848
512846,0.11555763
512847,0.695417
512848,0.6800701
512849,0.0038007912
512850,0.8652406
512851,0.78660995
512852,0.0062538236
512853,0.00416719
512854,0.60806155
512855,0.93310744
512856,0.62177414
512857,0.0017798446
512858,0.02169338
512859,0.9202918
512860,0.009631919
512861,0.021303969
512862,0.34630644
512863,0.66948986
512864,0.009066275
512865,0.091304034
512866,0.96759754
512867,0.00103459
512868,0.00978014
512869,0.9696816
512870,0.0018373993
512871,0.14219387
512872,0.85017926
512873,0.0072304904
512874,0.2552546
512875,0.08934131
512876,0.0017393974
512877,0.19291231
512878,0.0011964685
512879,0.45275635
512880,0.5933518
512881,0.0007872525
512882,0.047207423
512883,0.03565521
512884,0.9096137
512885,0.79715115
512886,0.0024709678
512887,0.008181341
512888,0.012871252
512889,0.939904
512890,0.93964356
512891,0.0057704938
512892,0.028171996
512893,0.48633343
512894,0.085628174
512895,0.8942353
512896,0.9059997
512897,0.82132125
512898,0.22638111
512899,0.061063923
512900,0.0031711555
512901,0.8032368
512902,0.9769333
512903,0.005923216
512904,0.7983268
512905,0.050934512
512906,0.0125567755
512907,0.08361385
512908,0.0022918046
512909,0.3084893
512910,0.00427606
512911,0.8879993
512912,0.37855265
512913,0.0043418086
512914,0.7480916
512915,0.0050047887
512916,0.027052265
512917,0.009994317
512918,0.91827726
512919,0.037407555
512920,0.0017854382
512921,0.10706898
512922,0.0066395686
512923,0.23681702
512924,0.820502
512925,0.0032895238
512926,0.034634866
512927,0.6886247
512928,0.17015713
512929,0.0033830386
512930,0.06305745
512931,0.10649171
512932,0.016540753
512933,0.003908039
512934,0.0019787636
512935,0.14634866
512936,0.3588593
512937,0.0013929026
512938,0.0029374813
512939,0.09959704
512940,0.927504
512941,0.08908227
512942,0.9554681
512943,0.4138283
512944,0.003615709
512945,0.9099448
512946,0.9724458
512947,0.1580565
512948,0.013515888
512949,0.005055432
512950,0.114488885
512951,0.010094846
512952,0.0042307675
512953,0.01753737
512954,0.5871378
512955,0.015961114
512956,0.87964946
512957,0.007665969
512958,0.015835645
512959,0.91180956
512960,0.00071683805
512961,0.0022663083
512962,0.010936992
512963,0.8518176
512964,0.05516467
512965,0.98169714
512966,0.014360356
512967,0.08204744
512968,0.96631217
512969,0.0128971655
512970,0.001846714
512971,0.023907777
512972,0.14306594
512973,0.13790548
512974,0.95399696
512975,0.11020582
512976,0.78643984
512977,0.02823666
512978,0.49097073
512979,0.04547156
512980,0.99094766
512981,0.070141256
512982,0.76578516
512983,0.15804811
512984,0.28777885
512985,0.7457094
512986,0.31839138
512987,0.5076346
512988,0.18764931
512989,0.9470875
512990,0.8454763
512991,0.149894
512992,0.2228477
512993,0.9684424
512994,0.0027432316
512995,0.37558135
512996,0.0032327087
512997,0.9836767
512998,0.04172126
512999,0.021679405
513000,0.05359358
513001,0.031141529
513002,0.027474187
513003,0.002092194
513004,0.342713
513005,0.10793273
513006,0.98499435
513007,0.59810984
513008,0.93188655
513009,0.04967854
513010,0.6807904
513011,0.008152921
513012,0.00040184997
513013,0.004323713
513014,0.047009844
513015,0.83067554
513016,0.07819443
513017,0.12575586
513018,0.9129787
513019,0.98483396
513020,0.9668829
513021,0.0012329133
513022,0.0056584836
513023,0.77460176
513024,0.18676181
513025,0.15154791
513026,0.0041535706
513027,0.006239825
513028,0.0016589446
513029,0.0021018772
513030,0.6684101
513031,0.9622313
513032,0.018716626
513033,0.045641843
513034,0.06152117
513035,0.0014778698
513036,0.056089368
513037,0.26846722
513038,0.040808696
513039,0.17538212
513040,0.0020159397
513041,0.8311007
513042,0.006225607
513043,0.9386754
513044,0.0025022381
513045,0.17585623
513046,0.0041308617
513047,0.050769728
513048,0.006516295
513049,0.5410169
513050,0.031837486
513051,0.14382643
513052,0.75122935
513053,0.025791433
513054,0.056682847
513055,0.93590164
513056,0.0052267266
513057,0.91462666
513058,0.00048303136
513059,0.09688376
513060,0.80076534
513061,0.0011084445
513062,0.7911716
513063,0.0042602248
513064,0.02817217
513065,0.0029268626
513066,0.09481084
513067,0.7477449
513068,0.005670231
513069,0.69844633
513070,0.25167993
513071,0.0026408779
513072,0.46824902
513073,0.004990979
513074,0.013643328
513075,0.7161474
513076,0.0034030264
513077,0.9116011
513078,0.004242733
513079,0.0042473106
513080,0.0058384356
513081,0.10119592
513082,0.8290334
513083,0.004583109
513084,0.903185
513085,0.117374696
513086,0.0032023906
513087,0.09956656
513088,0.0013737784
513089,0.0027881889
513090,0.0155486325
513091,0.016678227
513092,0.25437987
513093,0.0072755814
513094,0.0054105814
513095,0.0045291972
513096,0.5631786
513097,0.7455372
513098,0.9423398
513099,0.0049386956
513100,0.1572472
513101,0.95854855
513102,0.030045344
513103,0.2072836
513104,0.26953948
513105,0.0040683094
513106,0.7991044
513107,0.95666
513108,0.03988558
513109,0.1176797
513110,0.67741054
513111,0.0036863654
513112,0.9467864
513113,0.007884028
513114,0.012116533
513115,0.008037961
513116,0.003899569
513117,0.004940151
513118,0.00089221715
513119,0.70577085
513120,0.20506522
513121,0.7779958
513122,0.9103204
513123,0.40283212
513124,0.006368481
513125,0.03779907
513126,0.0091841
513127,0.98514557
513128,0.9836293
513129,0.034037955
513130,0.83885235
513131,0.97891074
513132,0.20779102
513133,0.87501395
513134,0.91369736
513135,0.00269805
513136,0.26548883
513137,0.9518274
513138,0.14498784
513139,0.049616817
513140,0.0355226
513141,0.0069696703
513142,0.0026887741
513143,0.0053138356
513144,0.11332078
513145,0.99058694
513146,0.90135866
513147,0.03858035
513148,0.011194804
513149,0.05717023
513150,0.009381225
513151,0.93225807
513152,0.9252457
513153,0.003051175
513154,0.46617872
513155,0.010381081
513156,0.12921424
513157,0.0070636445
513158,0.39014065
513159,0.08808284
513160,0.30431104
513161,0.0025627972
513162,0.048539173
513163,0.17642467
513164,0.9814688
513165,0.0033174655
513166,0.03905299
513167,0.0061348784
513168,0.2711556
513169,0.88831806
513170,0.029671807
513171,0.002664196
513172,0.96489376
513173,0.0010683317
513174,0.033525195
513175,0.00081781007
513176,0.96515465
513177,0.0047888975
513178,0.013200243
513179,0.003277327
513180,0.26686594
513181,0.009299902
513182,0.6389643
513183,0.16110599
513184,0.0018788322
513185,0.0013959868
513186,0.8795112
513187,0.019793876
513188,0.7365996
513189,0.0022729933
513190,0.0052694306
513191,0.8664137
513192,0.012991721
513193,0.0010786174
513194,0.050896946
513195,0.5231907
513196,0.006047614
513197,0.27513012
513198,0.0018997317
513199,0.016484456
513200,0.85560405
513201,0.0076401383
513202,0.004453774
513203,0.10047933
513204,0.016104778
513205,0.008751433
513206,0.00085406925
513207,0.005831808
513208,0.0074212737
513209,0.86432225
513210,0.8013088
513211,0.4274617
513212,0.6275659
513213,0.12093847
513214,0.53264546
513215,0.18531351
513216,0.019527555
513217,0.04634298
513218,0.07446701
513219,0.91605383
513220,0.15901034
513221,0.0045022657
513222,0.9519236
513223,0.046628542
513224,0.013428457
513225,0.019116499
513226,0.0035060947
513227,0.31324303
513228,0.004943464
513229,0.34848168
513230,0.22209053
513231,0.0117054805
513232,0.0017572364
513233,0.0039804624
513234,0.0071733524
513235,0.09200591
513236,0.05133687
513237,0.9412977
513238,0.8751979
513239,0.32761496
513240,0.20720589
513241,0.015554904
513242,0.9401128
513243,0.0029315085
513244,0.011483662
513245,0.055211183
513246,0.0014555424
513247,0.8400559
513248,0.3937725
513249,0.098858066
513250,0.9616507
513251,0.5164459
513252,0.83232886
513253,0.0008690783
513254,0.030549029
513255,0.081140116
513256,0.041759882
513257,0.0015311635
513258,0.006823089
513259,0.0009753584
513260,0.8418792
513261,0.98905396
513262,0.0034518745
513263,0.08001802
513264,0.059737165
513265,0.001110204
513266,0.4325015
513267,0.043771192
513268,0.021700628
513269,0.06072213
513270,0.30874655
513271,0.057167806
513272,0.0079681175
513273,0.005793687
513274,0.05041303
513275,0.015280337
513276,0.8108404
513277,0.59505504
513278,0.016894294
513279,0.00532879
513280,0.056153473
513281,0.8366837
513282,0.09021407
513283,0.5616455
513284,0.9240668
513285,0.013536828
513286,0.00089910714
513287,0.9892785
513288,0.09510925
513289,0.20906882
513290,0.0033111114
513291,0.0054254173
513292,0.00070602633
513293,0.08353874
513294,0.92009944
513295,0.7234065
513296,0.8252624
513297,0.8344421
513298,0.0150299305
513299,0.96421015
513300,0.1143403
513301,0.1484681
513302,0.58594316
513303,0.011567517
513304,0.0048358655
513305,0.9519259
513306,0.13042922
513307,0.0029145817
513308,0.34720948
513309,0.09639615
513310,0.0021351278
513311,0.05524322
513312,0.025712244
513313,0.00211243
513314,0.002978688
513315,0.02005049
513316,0.7737202
513317,0.009269979
513318,0.022050664
513319,0.76737833
513320,0.0008457191
513321,0.012341028
513322,0.013365834
513323,0.27449164
513324,0.872723
513325,0.003900321
513326,0.046612594
513327,0.16957192
513328,0.7759567
513329,0.0009680027
513330,0.004842056
513331,0.08811323
513332,0.9053793
513333,0.0019249959
513334,0.012121929
513335,0.24640234
513336,0.002931871
513337,0.9378063
513338,0.77215767
513339,0.034178957
513340,0.4234185
513341,0.5372121
513342,0.98844355
513343,0.068489686
513344,0.002716618
513345,0.011929048
513346,0.011468543
513347,0.6883626
513348,0.004240095
513349,0.0027642064
513350,0.0036068575
513351,0.008470545
513352,0.0055527706
513353,0.13909882
513354,0.9273447
513355,0.5783975
513356,0.087919176
513357,0.03307143
513358,0.010242813
513359,0.017913427
513360,0.85162985
513361,0.0034895223
513362,0.7702944
513363,0.010846258
513364,0.7248532
513365,0.0063787336
513366,0.13871679
513367,0.013115801
513368,0.0059649693
513369,0.10163635
513370,0.07644523
513371,0.00821442
513372,0.69591236
513373,0.7367516
513374,0.0041100523
513375,0.11284737
513376,0.906754
513377,0.0030315467
513378,0.6215515
513379,0.16738252
513380,0.28132123
513381,0.031056011
513382,0.022190275
513383,0.9713777
513384,0.020810658
513385,0.004142485
513386,0.013442842
513387,0.075885095
513388,0.0045487946
513389,0.0018812446
513390,0.90510195
513391,0.045571204
513392,0.0018284259
513393,0.6770165
513394,0.17688458
513395,0.8542917
513396,0.85795677
513397,0.009672769
513398,0.19064786
513399,0.9225454
513400,0.024547419
513401,0.0014671289
513402,0.004159233
513403,0.04626364
513404,0.00320641
513405,0.6629947
513406,0.09168764
513407,0.92376333
513408,0.0047998414
513409,0.0062293755
513410,0.079256
513411,0.9071731
513412,0.005129038
513413,0.04478834
513414,0.0832039
513415,0.07738439
513416,0.51539034
513417,0.9394728
513418,0.32127455
513419,0.26896435
513420,0.9298884
513421,0.010828251
513422,0.008254589
513423,0.0041388273
513424,0.7130667
513425,0.024716677
513426,0.009587159
513427,0.16501124
513428,0.0072545516
513429,0.026737392
513430,0.30039507
513431,0.0019569434
513432,0.97731584
513433,0.881158
513434,0.06906555
513435,0.0474051
